time_utc,time_tpe,evidence_status,source,event_type,subject,action,operator,path,commit_sha,platform_id,coordinate,details
2026-07-23T23:12:37Z,2026-07-24T07:12:37+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A experiments/formal-ingestion/20260724-071104/index.json,Kevin / committer Kevin,experiments/formal-ingestion/20260724-071104/index.json,8a5a1319e4b30ac647f773a1af70a209659ae8a1,,https://github.com/lkminiPhantomWorld/welcome/blob/8a5a1319e4b30ac647f773a1af70a209659ae8a1/experiments/formal-ingestion/20260724-071104/index.json,更新幻想實驗部正式入庫顯影索引
2026-07-23T23:12:40Z,2026-07-24T07:12:40+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Gatekeeper,push -> failure,ky46738-ops,.github/workflows/gatekeeper.yml,8a5a1319e4b30ac647f773a1af70a209659ae8a1,30052482359,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30052482359,run_number=66; branch=main; status=completed
2026-07-23T23:12:40Z,2026-07-24T07:12:40+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Python Package using Conda,push -> failure,ky46738-ops,.github/workflows/python-package-conda.yml,8a5a1319e4b30ac647f773a1af70a209659ae8a1,30052482312,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30052482312,run_number=50; branch=main; status=completed
2026-07-23T23:12:40Z,2026-07-24T07:12:40+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Deploy verified welcome site to GitHub Pages,push -> failure,ky46738-ops,.github/workflows/deploy-pages.yml,8a5a1319e4b30ac647f773a1af70a209659ae8a1,30052481957,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30052481957,run_number=14; branch=main; status=completed
2026-07-23T23:12:40Z,2026-07-24T07:12:40+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Deploy to GitHub Pages,push -> success,ky46738-ops,.github/workflows/pages.yml,8a5a1319e4b30ac647f773a1af70a209659ae8a1,30052481890,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30052481890,run_number=27; branch=main; status=completed
2026-07-23T23:12:40Z,2026-07-24T07:12:40+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,pages build and deployment,dynamic -> success,ky46738-ops,dynamic/pages/pages-build-deployment,8a5a1319e4b30ac647f773a1af70a209659ae8a1,30052481843,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30052481843,run_number=26; branch=main; status=completed
2026-07-23T23:12:40Z,2026-07-24T07:12:40+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Push on main,dynamic -> success,ky46738-ops,dynamic/github-code-scanning/codeql,8a5a1319e4b30ac647f773a1af70a209659ae8a1,30052481811,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30052481811,run_number=38; branch=main; status=completed
2026-07-23T23:15:06Z,2026-07-24T07:15:06+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,"A ""experiments/PCLAB-20260724-071121_TPE-RRFDA/\360\237\247\252\351\200\206\345\220\221\345\217\254\345\233\236\345\233\233\350\255\211\345\210\252\351\231\244\350\243\201\346\261\272\346\263\225\357\275\234ReverseRecallFourProofDeletionAdjudication\357\275\23420260724-071121_TPE.zip""",Kevin / committer Kevin,"""experiments/PCLAB-20260724-071121_TPE-RRFDA/\360\237\247\252\351\200\206\345\220\221\345\217\254\345\233\236\345\233\233\350\255\211\345\210\252\351\231\244\350\243\201\346\261\272\346\263\225\357\275\234ReverseRecallFourProofDeletionAdjudication\357\275\23420260724-071121_TPE.zip""",322eff264c92c4658941e36d6ab6718beab238d7,,"https://github.com/lkminiPhantomWorld/welcome/blob/322eff264c92c4658941e36d6ab6718beab238d7/""experiments/PCLAB-20260724-071121_TPE-RRFDA/\360\237\247\252\351\200\206\345\220\221\345\217\254\345\233\236\345\233\233\350\255\211\345\210\252\351\231\244\350\243\201\346\261\272\346\263\225\357\275\234ReverseRecallFourProofDeletionAdjudication\357\275\23420260724-071121_TPE.zip""",入庫逆向召回四證刪除裁決法實驗膠囊
2026-07-23T23:15:13Z,2026-07-24T07:15:13+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Gatekeeper,push -> failure,ky46738-ops,.github/workflows/gatekeeper.yml,322eff264c92c4658941e36d6ab6718beab238d7,30052620153,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30052620153,run_number=67; branch=main; status=completed
2026-07-23T23:15:13Z,2026-07-24T07:15:13+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Python Package using Conda,push -> failure,ky46738-ops,.github/workflows/python-package-conda.yml,322eff264c92c4658941e36d6ab6718beab238d7,30052620148,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30052620148,run_number=51; branch=main; status=completed
2026-07-23T23:15:13Z,2026-07-24T07:15:13+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Deploy to GitHub Pages,push -> success,ky46738-ops,.github/workflows/pages.yml,322eff264c92c4658941e36d6ab6718beab238d7,30052620143,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30052620143,run_number=28; branch=main; status=completed
2026-07-23T23:15:13Z,2026-07-24T07:15:13+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Deploy verified welcome site to GitHub Pages,push -> failure,ky46738-ops,.github/workflows/deploy-pages.yml,322eff264c92c4658941e36d6ab6718beab238d7,30052620134,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30052620134,run_number=15; branch=main; status=completed
2026-07-23T23:15:13Z,2026-07-24T07:15:13+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Push on main,dynamic -> success,ky46738-ops,dynamic/github-code-scanning/codeql,322eff264c92c4658941e36d6ab6718beab238d7,30052619937,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30052619937,run_number=39; branch=main; status=completed
2026-07-23T23:15:13Z,2026-07-24T07:15:13+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,pages build and deployment,dynamic -> success,ky46738-ops,dynamic/pages/pages-build-deployment,322eff264c92c4658941e36d6ab6718beab238d7,30052619897,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30052619897,run_number=27; branch=main; status=completed
2026-07-23T23:16:58Z,2026-07-24T07:16:58+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,"D ""experiments/PCLAB-20260724-071121_TPE-RRFDA/\360\237\247\252\351\200\206\345\220\221\345\217\254\345\233\236\345\233\233\350\255\211\345\210\252\351\231\244\350\243\201\346\261\272\346\263\225\357\275\234ReverseRecallFourProofDeletionAdjudication\357\275\23420260724-071121_TPE.zip""",Kevin / committer Kevin,"""experiments/PCLAB-20260724-071121_TPE-RRFDA/\360\237\247\252\351\200\206\345\220\221\345\217\254\345\233\236\345\233\233\350\255\211\345\210\252\351\231\244\350\243\201\346\261\272\346\263\225\357\275\234ReverseRecallFourProofDeletionAdjudication\357\275\23420260724-071121_TPE.zip""",4848cc9d098302095e68848ea415470688c0029f,,"https://github.com/lkminiPhantomWorld/welcome/blob/4848cc9d098302095e68848ea415470688c0029f/""experiments/PCLAB-20260724-071121_TPE-RRFDA/\360\237\247\252\351\200\206\345\220\221\345\217\254\345\233\236\345\233\233\350\255\211\345\210\252\351\231\244\350\243\201\346\261\272\346\263\225\357\275\234ReverseRecallFourProofDeletionAdjudication\357\275\23420260724-071121_TPE.zip""",移除不完整的實驗膠囊二進位投影
2026-07-23T23:17:00Z,2026-07-24T07:17:00+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,pages build and deployment,dynamic -> cancelled,ky46738-ops,dynamic/pages/pages-build-deployment,4848cc9d098302095e68848ea415470688c0029f,30052713780,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30052713780,run_number=28; branch=main; status=completed
2026-07-23T23:17:01Z,2026-07-24T07:17:01+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Python Package using Conda,push -> failure,ky46738-ops,.github/workflows/python-package-conda.yml,4848cc9d098302095e68848ea415470688c0029f,30052713944,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30052713944,run_number=52; branch=main; status=completed
2026-07-23T23:17:01Z,2026-07-24T07:17:01+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Deploy verified welcome site to GitHub Pages,push -> failure,ky46738-ops,.github/workflows/deploy-pages.yml,4848cc9d098302095e68848ea415470688c0029f,30052713931,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30052713931,run_number=16; branch=main; status=completed
2026-07-23T23:17:01Z,2026-07-24T07:17:01+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Gatekeeper,push -> failure,ky46738-ops,.github/workflows/gatekeeper.yml,4848cc9d098302095e68848ea415470688c0029f,30052713916,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30052713916,run_number=68; branch=main; status=completed
2026-07-23T23:17:01Z,2026-07-24T07:17:01+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Deploy to GitHub Pages,push -> cancelled,ky46738-ops,.github/workflows/pages.yml,4848cc9d098302095e68848ea415470688c0029f,30052713904,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30052713904,run_number=29; branch=main; status=completed
2026-07-23T23:17:01Z,2026-07-24T07:17:01+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Push on main,dynamic -> success,ky46738-ops,dynamic/github-code-scanning/codeql,4848cc9d098302095e68848ea415470688c0029f,30052713902,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30052713902,run_number=40; branch=main; status=completed
2026-07-23T23:17:19Z,2026-07-24T07:17:19+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A experiments/PCLAB-20260724-071121_TPE-RRFDA/index.json,Kevin / committer Kevin,experiments/PCLAB-20260724-071121_TPE-RRFDA/index.json,6f59ae5dcc7acbf9bf305d201e7b910d1d2d84a2,,https://github.com/lkminiPhantomWorld/welcome/blob/6f59ae5dcc7acbf9bf305d201e7b910d1d2d84a2/experiments/PCLAB-20260724-071121_TPE-RRFDA/index.json,建立逆向召回四證刪除裁決法實驗索引
2026-07-23T23:17:21Z,2026-07-24T07:17:21+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,pages build and deployment,dynamic -> success,ky46738-ops,dynamic/pages/pages-build-deployment,6f59ae5dcc7acbf9bf305d201e7b910d1d2d84a2,30052731271,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30052731271,run_number=29; branch=main; status=completed
2026-07-23T23:17:21Z,2026-07-24T07:17:21+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Gatekeeper,push -> failure,ky46738-ops,.github/workflows/gatekeeper.yml,6f59ae5dcc7acbf9bf305d201e7b910d1d2d84a2,30052731172,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30052731172,run_number=69; branch=main; status=completed
2026-07-23T23:17:21Z,2026-07-24T07:17:21+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Python Package using Conda,push -> failure,ky46738-ops,.github/workflows/python-package-conda.yml,6f59ae5dcc7acbf9bf305d201e7b910d1d2d84a2,30052731129,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30052731129,run_number=53; branch=main; status=completed
2026-07-23T23:17:21Z,2026-07-24T07:17:21+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Deploy verified welcome site to GitHub Pages,push -> failure,ky46738-ops,.github/workflows/deploy-pages.yml,6f59ae5dcc7acbf9bf305d201e7b910d1d2d84a2,30052731117,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30052731117,run_number=17; branch=main; status=completed
2026-07-23T23:17:21Z,2026-07-24T07:17:21+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Deploy to GitHub Pages,push -> cancelled,ky46738-ops,.github/workflows/pages.yml,6f59ae5dcc7acbf9bf305d201e7b910d1d2d84a2,30052731105,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30052731105,run_number=30; branch=main; status=completed
2026-07-23T23:17:21Z,2026-07-24T07:17:21+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Push on main,dynamic -> success,ky46738-ops,dynamic/github-code-scanning/codeql,6f59ae5dcc7acbf9bf305d201e7b910d1d2d84a2,30052730807,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30052730807,run_number=41; branch=main; status=completed
2026-07-23T23:19:24Z,2026-07-24T07:19:24+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,M experiments/PCLAB-20260724-071121_TPE-RRFDA/index.json,Kevin / committer Kevin,experiments/PCLAB-20260724-071121_TPE-RRFDA/index.json,04f39c787e2c2689e53bd92248070dc6f86471de,,https://github.com/lkminiPhantomWorld/welcome/blob/04f39c787e2c2689e53bd92248070dc6f86471de/experiments/PCLAB-20260724-071121_TPE-RRFDA/index.json,校正逆向召回四證實驗最終狀態
2026-07-23T23:19:26Z,2026-07-24T07:19:26+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,pages build and deployment,dynamic -> success,ky46738-ops,dynamic/pages/pages-build-deployment,04f39c787e2c2689e53bd92248070dc6f86471de,30052838342,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30052838342,run_number=30; branch=main; status=completed
2026-07-23T23:19:27Z,2026-07-24T07:19:27+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Python Package using Conda,push -> failure,ky46738-ops,.github/workflows/python-package-conda.yml,04f39c787e2c2689e53bd92248070dc6f86471de,30052838503,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30052838503,run_number=54; branch=main; status=completed
2026-07-23T23:19:27Z,2026-07-24T07:19:27+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Deploy verified welcome site to GitHub Pages,push -> failure,ky46738-ops,.github/workflows/deploy-pages.yml,04f39c787e2c2689e53bd92248070dc6f86471de,30052838490,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30052838490,run_number=18; branch=main; status=completed
2026-07-23T23:19:27Z,2026-07-24T07:19:27+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Deploy to GitHub Pages,push -> success,ky46738-ops,.github/workflows/pages.yml,04f39c787e2c2689e53bd92248070dc6f86471de,30052838487,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30052838487,run_number=31; branch=main; status=completed
2026-07-23T23:19:27Z,2026-07-24T07:19:27+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Gatekeeper,push -> failure,ky46738-ops,.github/workflows/gatekeeper.yml,04f39c787e2c2689e53bd92248070dc6f86471de,30052838486,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30052838486,run_number=70; branch=main; status=completed
2026-07-23T23:19:27Z,2026-07-24T07:19:27+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Push on main,dynamic -> success,ky46738-ops,dynamic/github-code-scanning/codeql,04f39c787e2c2689e53bd92248070dc6f86471de,30052838452,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30052838452,run_number=42; branch=main; status=completed
2026-07-23T23:23:35Z,2026-07-24T07:23:35+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,M experiments/formal-ingestion/20260724-071104/index.json,Kevin / committer Kevin,experiments/formal-ingestion/20260724-071104/index.json,e6fd13f1c215e8bc9cef9790feca3dfca94572af,,https://github.com/lkminiPhantomWorld/welcome/blob/e6fd13f1c215e8bc9cef9790feca3dfca94572af/experiments/formal-ingestion/20260724-071104/index.json,更新幻想實驗正式入庫Portal回讀證據
2026-07-23T23:23:38Z,2026-07-24T07:23:38+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Deploy to GitHub Pages,push -> success,ky46738-ops,.github/workflows/pages.yml,e6fd13f1c215e8bc9cef9790feca3dfca94572af,30053057101,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30053057101,run_number=32; branch=main; status=completed
2026-07-23T23:23:38Z,2026-07-24T07:23:38+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Python Package using Conda,push -> failure,ky46738-ops,.github/workflows/python-package-conda.yml,e6fd13f1c215e8bc9cef9790feca3dfca94572af,30053057059,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30053057059,run_number=55; branch=main; status=completed
2026-07-23T23:23:38Z,2026-07-24T07:23:38+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Gatekeeper,push -> failure,ky46738-ops,.github/workflows/gatekeeper.yml,e6fd13f1c215e8bc9cef9790feca3dfca94572af,30053057048,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30053057048,run_number=71; branch=main; status=completed
2026-07-23T23:23:38Z,2026-07-24T07:23:38+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Deploy verified welcome site to GitHub Pages,push -> failure,ky46738-ops,.github/workflows/deploy-pages.yml,e6fd13f1c215e8bc9cef9790feca3dfca94572af,30053057019,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30053057019,run_number=19; branch=main; status=completed
2026-07-23T23:23:38Z,2026-07-24T07:23:38+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Push on main,dynamic -> success,ky46738-ops,dynamic/github-code-scanning/codeql,e6fd13f1c215e8bc9cef9790feca3dfca94572af,30053056887,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30053056887,run_number=43; branch=main; status=completed
2026-07-23T23:23:38Z,2026-07-24T07:23:38+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,pages build and deployment,dynamic -> success,ky46738-ops,dynamic/pages/pages-build-deployment,e6fd13f1c215e8bc9cef9790feca3dfca94572af,30053056866,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30053056866,run_number=31; branch=main; status=completed
2026-07-23T23:34:37Z,2026-07-24T07:34:37+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,M experiments/formal-ingestion/20260724-071104/index.json,Kevin / committer Kevin,experiments/formal-ingestion/20260724-071104/index.json,fc6f0f111791bb3be59069092079969e6b8c0c87,,https://github.com/lkminiPhantomWorld/welcome/blob/fc6f0f111791bb3be59069092079969e6b8c0c87/experiments/formal-ingestion/20260724-071104/index.json,更新61顆實驗全鏈驗證與正式包顯影索引
2026-07-23T23:34:39Z,2026-07-24T07:34:39+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,pages build and deployment,dynamic -> success,ky46738-ops,dynamic/pages/pages-build-deployment,fc6f0f111791bb3be59069092079969e6b8c0c87,30053622621,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30053622621,run_number=32; branch=main; status=completed
2026-07-23T23:34:39Z,2026-07-24T07:34:39+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Deploy to GitHub Pages,push -> success,ky46738-ops,.github/workflows/pages.yml,fc6f0f111791bb3be59069092079969e6b8c0c87,30053622366,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30053622366,run_number=33; branch=main; status=completed
2026-07-23T23:34:39Z,2026-07-24T07:34:39+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Python Package using Conda,push -> failure,ky46738-ops,.github/workflows/python-package-conda.yml,fc6f0f111791bb3be59069092079969e6b8c0c87,30053622340,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30053622340,run_number=56; branch=main; status=completed
2026-07-23T23:34:39Z,2026-07-24T07:34:39+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Deploy verified welcome site to GitHub Pages,push -> failure,ky46738-ops,.github/workflows/deploy-pages.yml,fc6f0f111791bb3be59069092079969e6b8c0c87,30053622332,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30053622332,run_number=20; branch=main; status=completed
2026-07-23T23:34:39Z,2026-07-24T07:34:39+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Gatekeeper,push -> failure,ky46738-ops,.github/workflows/gatekeeper.yml,fc6f0f111791bb3be59069092079969e6b8c0c87,30053622327,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30053622327,run_number=72; branch=main; status=completed
2026-07-23T23:34:39Z,2026-07-24T07:34:39+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Push on main,dynamic -> success,ky46738-ops,dynamic/github-code-scanning/codeql,fc6f0f111791bb3be59069092079969e6b8c0c87,30053622115,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30053622115,run_number=44; branch=main; status=completed
2026-07-24T00:09:15Z,2026-07-24T08:09:15+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A conversation-ingestion/index.json,Kevin / committer Kevin,conversation-ingestion/index.json,7eef41e3eb8c076ba4806bb43fdf25c6cab7e9a2,,https://github.com/lkminiPhantomWorld/welcome/blob/7eef41e3eb8c076ba4806bb43fdf25c6cab7e9a2/conversation-ingestion/index.json,建立對話內全部檔案正式入庫傳送門索引
2026-07-24T00:09:18Z,2026-07-24T08:09:18+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Deploy verified welcome site to GitHub Pages,push -> failure,ky46738-ops,.github/workflows/deploy-pages.yml,7eef41e3eb8c076ba4806bb43fdf25c6cab7e9a2,30055352036,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30055352036,run_number=21; branch=main; status=completed
2026-07-24T00:09:18Z,2026-07-24T08:09:18+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Python Package using Conda,push -> failure,ky46738-ops,.github/workflows/python-package-conda.yml,7eef41e3eb8c076ba4806bb43fdf25c6cab7e9a2,30055352027,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30055352027,run_number=57; branch=main; status=completed
2026-07-24T00:09:18Z,2026-07-24T08:09:18+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Deploy to GitHub Pages,push -> cancelled,ky46738-ops,.github/workflows/pages.yml,7eef41e3eb8c076ba4806bb43fdf25c6cab7e9a2,30055352026,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30055352026,run_number=34; branch=main; status=completed
2026-07-24T00:09:18Z,2026-07-24T08:09:18+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Gatekeeper,push -> failure,ky46738-ops,.github/workflows/gatekeeper.yml,7eef41e3eb8c076ba4806bb43fdf25c6cab7e9a2,30055351995,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30055351995,run_number=73; branch=main; status=completed
2026-07-24T00:09:18Z,2026-07-24T08:09:18+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Push on main,dynamic -> success,ky46738-ops,dynamic/github-code-scanning/codeql,7eef41e3eb8c076ba4806bb43fdf25c6cab7e9a2,30055351798,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30055351798,run_number=45; branch=main; status=completed
2026-07-24T00:09:18Z,2026-07-24T08:09:18+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,pages build and deployment,dynamic -> success,ky46738-ops,dynamic/pages/pages-build-deployment,7eef41e3eb8c076ba4806bb43fdf25c6cab7e9a2,30055351772,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30055351772,run_number=33; branch=main; status=completed
2026-07-24T01:24:14Z,2026-07-24T09:24:14+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A experiments/PCLAB-20260724-091953_TPE-DLCRR/index.json,Kevin / committer Kevin,experiments/PCLAB-20260724-091953_TPE-DLCRR/index.json,b185df1dff7993376c7f80a8ad2f1f3ea1e3d1ec,,https://github.com/lkminiPhantomWorld/welcome/blob/b185df1dff7993376c7f80a8ad2f1f3ea1e3d1ec/experiments/PCLAB-20260724-091953_TPE-DLCRR/index.json,建立雙帳本提交憑證回滾法實驗索引
2026-07-24T01:24:16Z,2026-07-24T09:24:16+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Gatekeeper,push -> failure,ky46738-ops,.github/workflows/gatekeeper.yml,b185df1dff7993376c7f80a8ad2f1f3ea1e3d1ec,30058871019,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30058871019,run_number=74; branch=main; status=completed
2026-07-24T01:24:16Z,2026-07-24T09:24:16+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Deploy to GitHub Pages,push -> cancelled,ky46738-ops,.github/workflows/pages.yml,b185df1dff7993376c7f80a8ad2f1f3ea1e3d1ec,30058870999,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30058870999,run_number=35; branch=main; status=completed
2026-07-24T01:24:16Z,2026-07-24T09:24:16+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Deploy verified welcome site to GitHub Pages,push -> failure,ky46738-ops,.github/workflows/deploy-pages.yml,b185df1dff7993376c7f80a8ad2f1f3ea1e3d1ec,30058870985,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30058870985,run_number=22; branch=main; status=completed
2026-07-24T01:24:16Z,2026-07-24T09:24:16+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Python Package using Conda,push -> failure,ky46738-ops,.github/workflows/python-package-conda.yml,b185df1dff7993376c7f80a8ad2f1f3ea1e3d1ec,30058870983,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30058870983,run_number=58; branch=main; status=completed
2026-07-24T01:24:16Z,2026-07-24T09:24:16+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,pages build and deployment,dynamic -> cancelled,ky46738-ops,dynamic/pages/pages-build-deployment,b185df1dff7993376c7f80a8ad2f1f3ea1e3d1ec,30058870845,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30058870845,run_number=34; branch=main; status=completed
2026-07-24T01:24:16Z,2026-07-24T09:24:16+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Push on main,dynamic -> success,ky46738-ops,dynamic/github-code-scanning/codeql,b185df1dff7993376c7f80a8ad2f1f3ea1e3d1ec,30058870727,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30058870727,run_number=46; branch=main; status=completed
2026-07-24T01:24:39Z,2026-07-24T09:24:39+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A experiments/PCLAB-20260724-091953_TPE-DLCRR/reproduce.py,Kevin / committer Kevin,experiments/PCLAB-20260724-091953_TPE-DLCRR/reproduce.py,7ae583d69bd65238bc69a97f11f0a7526d9cc8e0,,https://github.com/lkminiPhantomWorld/welcome/blob/7ae583d69bd65238bc69a97f11f0a7526d9cc8e0/experiments/PCLAB-20260724-091953_TPE-DLCRR/reproduce.py,保存雙帳本提交憑證回滾法可重現測試
